, Msg, Time[s], UTC[hms], Julian Day,      Lon[d],     Lat[d], Alt[m], HDoP,   LonMsg[d],  LatMsg[d],  Zp[m], S[m/s], D[deg],  T[K], RH[%],    P[Pa], DP[Pa], Pv[mA], Vb[V], Tb[K], PP[%], M, C,potential_temperature,specific_humidity,temperature,altitude,lon_filled,lat_filled,lat_all,lon_all,temp_at_interp,temp_at_coords
95,98,950, 15:14:40,76.635185,         nan,        nan,    nan,23.3,   11.456280,  78.928360,639.4,    nan,    nan,254.2,60.8,93853.8,30746,21.0,8.2,276,100,1,0,258.8513073559826,0.5543834727989769,254.2,598.1725461155163,nan,nan,78.92836,11.45628,nan,254.2
96,99,960, 15:14:50,76.635301,         nan,        nan,    nan,23.3,         nan,        nan,648.4,    nan,    nan,254.1,60.8,93752.0,30893,20.0,8.2,276,100,1,0,258.8297611270258,0.5502677284224325,254.1,606.2629183075735,24.181618,70.52776,78.92409475,11.4784426875,254.1,nan
97,100,970, 15:15:00,76.635417,         nan,        nan,    nan,23.3,         nan,        nan,660.3,    nan,    nan,254.0,61.2,93618.1,31088,19.0,8.2,276,100,1,0,258.8336278731678,0.549960817000099,254.0,616.9177674251576,24.181618,70.52776,78.91982949999999,11.500605375,254.0,nan
98,101,980, 15:15:10,76.635532,         nan,        nan,    nan,23.3,         nan,        nan,670.1,    nan,    nan,254.0,61.2,93507.9,31252,19.0,8.2,277,100,1,0,258.9207883308817,0.5506089513506023,254.0,625.6981704807495,24.181618,70.52776,78.91556425,11.522768062499999,254.0,nan
99,102,990, 15:15:20,76.635648,         nan,        nan,    nan,23.3,         nan,        nan,681.3,    nan,    nan,253.8,61.6,93382.4,31427,19.0,8.2,277,100,1,0,258.8162580964414,0.5455369659134937,253.8,635.7102426548303,24.181618,70.52776,78.911299,11.544930749999999,253.8,nan
100,103,1000, 15:15:30,76.635764,         nan,        nan,    nan,23.3,         nan,        nan,693.5,    nan,    nan,253.8,61.6,93245.1,31515,22.0,8.2,277,100,1,0,258.9251400857283,0.5463402491468209,253.8,646.6791133997699,24.181618,70.52776,78.90703375,11.5670934375,253.8,nan
101,104,1010, 15:15:40,76.63588,         nan,        nan,    nan,23.3,         nan,        nan,707.5,    nan,    nan,253.8,62.0,93087.4,31718,12.0,8.2,277,100,1,0,259.0504543934077,0.5508194819708909,253.8,659.297683010574,24.181618,70.52776,78.90276850000001,11.589256125,253.8,nan
102,105,1020, 15:15:50,76.635995,         nan,        nan,    nan,23.3,         nan,        nan,720.8,    nan,    nan,253.9,62.0,92938.2,31913,18.0,8.2,277,100,1,0,259.2713813983119,0.5564465008411847,253.9,671.2558095293189,24.181618,70.52776,78.89850325,11.6114188125,253.9,nan
103,106,1030, 15:16:00,76.636111,         nan,        nan,    nan,23.3,         nan,        nan,735.4,    nan,    nan,254.0,62.4,92775.5,32118,22.0,8.2,277,100,1,0,259.5034409582835,0.5658371207543579,254.0,684.3178391168836,24.181618,70.52776,78.894238,11.6335815,254.0,nan
104,107,1040, 15:16:10,76.636227,         nan,        nan,    nan,23.3,         nan,        nan,750.1,    nan,    nan,254.2,62.4,92611.0,32317,22.0,8.2,277,100,1,0,259.839557927082,0.5766078792492663,254.2,697.5476870614996,24.181618,70.52776,78.88997275,11.6557441875,254.2,nan
105,108,1100, 15:17:10,76.636921,         nan,        nan,    nan,23.3,         nan,        nan,809.0,    nan,    nan,253.7,60.4,91954.9,32717,22.0,8.3,277,66,1,1,259.8560474073399,0.5385794358617527,253.7,750.5490873893642,24.181618,70.52776,78.8857075,11.677906875,253.7,nan
106,109,1160, 15:18:10,76.637616,         nan,        nan,    nan,23.3,         nan,        nan,804.4,    nan,    nan,253.4,60.4,92005.7,32049,19.0,8.3,277,0,1,1,259.5077945088919,0.5245991220498457,253.4,746.4318505723365,24.181618,70.52776,78.88144225,11.7000695625,253.4,nan
107,110,1220, 15:19:10,76.63831,         nan,        nan,    nan,23.3,         nan,        nan,787.2,    nan,    nan,254.7,61.2,92197.3,30991,24.0,8.3,278,0,1,1,260.6840614023652,0.5927616644491651,254.7,730.9234894929236,24.181618,70.52776,78.877177,11.722232250000001,254.7,nan
108,111,1280, 15:20:10,76.639005,         nan,        nan,    nan,7.4,         nan,        nan,758.1,    nan,    nan,255.1,59.6,92521.1,30015,23.0,8.3,278,0,1,1,260.8319279046648,0.5950918241484656,255.1,704.7877933200372,24.181618,70.52776,78.87291175,11.744394937500001,255.1,nan
109,112,1340, 15:21:10,76.639699,         nan,        nan,    nan,15.1,         nan,        nan,703.3,    nan,    nan,254.3,57.3,93134.9,29161,21.0,8.3,278,0,1,1,259.5229496762151,0.5310127836881146,254.3,655.4946606886654,24.181618,70.52776,78.86864650000001,11.766557625,254.3,nan
110,113,1400, 15:22:10,76.640394,         nan,        nan,    nan,1.9,         nan,        nan,722.7,    nan,    nan,254.4,54.9,92917.9,29904,27.0,8.2,278,16,1,1,259.7981817290529,0.5143239164023978,254.4,672.8843035251123,24.181618,70.52776,78.86438125000001,11.7887203125,254.4,nan
111,114,1460, 15:23:10,76.641088,   11.810883,  78.860116,  139.1,3.0,   11.419350,  78.893890,791.9,    6.0,  194.7,254.1,52.5,92144.8,31292,19.0,8.2,278,100,1,1,260.1123132210451,0.483436544613793,254.1,735.1697020104564,nan,nan,78.860116,11.810883,nan,254.1
112,115,1520, 15:24:10,76.641782,         nan,        nan,    nan,23.3,         nan,        nan,821.9,    nan,    nan,253.7,51.0,91812.5,31181,22.0,8.2,278,50,1,1,259.9711933969289,0.4554661100271696,253.7,762.1024538016123,24.181618,70.52776,78.8562082,11.798727600000001,253.7,nan
113,116,1580, 15:25:10,76.642477,         nan,        nan,    nan,23.3,         nan,        nan,834.7,    nan,    nan,253.9,51.0,91670.0,30835,21.0,8.3,278,0,1,1,260.2916851653688,0.464054435335792,253.9,773.6818854765971,24.181618,70.52776,78.8523004,11.7865722,253.9,nan
114,117,1640, 15:26:10,76.643171,         nan,        nan,    nan,23.3,         nan,        nan,861.5,    nan,    nan,253.3,50.6,91373.3,31174,16.0,8.3,278,0,1,1,259.9173362961294,0.4387351650306173,253.3,797.8493467600376,24.181618,70.52776,78.8483926,11.774416800000001,253.3,nan
115,118,1700, 15:27:10,76.643866,         nan,        nan,    nan,23.3,         nan,        nan,871.5,    nan,    nan,253.6,50.6,91263.1,30949,19.0,8.2,278,0,1,1,260.3149571826959,0.4507325102464464,253.6,806.8455912744573,24.181618,70.52776,78.8444848,11.7622614,253.6,nan
116,119,1760, 15:28:10,76.64456,   11.750106,  78.840577,  161.6,3.0,         nan,        nan,906.6,    8.5,  211.0,253.4,49.8,90876.6,31438,19.0,8.2,278,0,1,1,260.4254116945718,0.4379077458640331,253.4,838.4838428380264,nan,nan,78.840577,11.750106,nan,253.4
117,120,1820, 15:29:10,76.645255,   11.735255,  78.837556,  163.2,3.0,         nan,        nan,953.3,    7.7,  223.6,253.6,49.0,90364.5,32019,16.0,8.2,278,0,1,1,261.0523175242971,0.4408205314015677,253.6,880.6113910154528,nan,nan,78.837556,11.735255,nan,253.6
118,121,1880, 15:30:10,76.645949,         nan,        nan,    nan,23.2,         nan,        nan,986.6,    nan,    nan,253.8,48.2,90000.0,32364,14.0,8.3,278,16,1,1,261.5602219591175,0.4429074975086066,253.8,910.7424227880956,24.181618,70.52776,78.83392633333334,11.721917333333334,253.8,nan
119,122,1940, 15:31:10,76.646644,         nan,        nan,    nan,2.3,         nan,        nan,1012.3,    nan,    nan,253.8,47.1,89720.3,32625,22.0,8.3,278,0,1,1,261.7930518757474,0.4341488883224661,253.8,933.9464103420764,24.181618,70.52776,78.83029666666667,11.708579666666667,253.8,nan
120,123,2000, 15:32:10,76.647338,   11.695242,  78.826667,  205.0,2.1,         nan,        nan,1065.7,    8.3,  215.5,254.0,46.7,89140.4,33758,18.0,8.2,278,50,1,1,262.4854450318047,0.4407399835300683,254.0,982.2864103462108,nan,nan,78.826667,11.695242,nan,254.0
121,124,2060, 15:33:10,76.648032,         nan,        nan,    nan,23.2,   11.200800,  78.859390,1099.9,    nan,    nan,254.0,45.5,88770.8,33933,20.0,8.2,278,50,1,1,262.7973847217844,0.4312026408832041,254.0,1013.260335177874,nan,nan,78.85939,11.2008,nan,254.0
122,125,2120, 15:34:10,76.648727,         nan,        nan,    nan,3.6,         nan,        nan,1062.9,    nan,    nan,255.1,44.7,89170.9,32808,12.0,8.2,278,0,1,1,263.5964143886944,0.4630873146779605,255.1,979.7361300293884,24.181618,70.52776,78.837761,11.4178275,255.1,nan
123,126,2180, 15:35:10,76.649421,   11.634855,  78.816132,  611.6,2.0,         nan,        nan,1020.2,    9.7,  228.0,254.1,43.5,89633.8,31750,20.0,8.2,279,0,1,1,262.1747792462996,0.4117830384034791,254.1,941.1371203379545,nan,nan,78.816132,11.634855,nan,254.1
124,127,2240, 15:36:10,76.650116,         nan,        nan,    nan,2.0,         nan,        nan,1032.7,    nan,    nan,254.0,43.1,89498.2,31638,16.0,8.2,279,0,1,1,262.1850447160481,0.4051381293055819,254.0,952.4234709977068,24.181618,70.52776,78.81807175,11.553418125,254.0,nan
125,128,2300, 15:37:10,76.65081,         nan,        nan,    nan,23.2,         nan,        nan,1100.8,    nan,    nan,253.8,43.9,88760.6,33218,17.0,8.2,278,83,1,1,262.5990832458558,0.4090277697827987,253.8,1014.11696252752,24.181618,70.52776,78.82001149999999,11.471981249999999,253.8,nan
126,129,2360, 15:38:10,76.651505,         nan,        nan,    nan,23.2,         nan,        nan,1208.4,    nan,    nan,253.6,44.7,87606.0,34388,16.0,8.2,279,100,1,1,263.3760776226662,0.4147985747108257,253.6,1111.725623867866,24.181618,70.52776,78.82195125,11.390544375,253.6,nan
127,130,2420, 15:39:10,76.652199,         nan,        nan,    nan,23.2,         nan,        nan,1281.9,    nan,    nan,252.5,45.1,86824.4,35174,18.0,8.2,279,83,1,1,262.9063222255184,0.3840717917235472,252.5,1178.534200996528,24.181618,70.52776,78.823891,11.3091075,252.5,nan
128,131,2480, 15:40:10,76.652894,         nan,        nan,    nan,23.2,         nan,        nan,1282.1,    nan,    nan,252.4,46.7,86822.7,34615,14.0,8.2,279,16,1,1,262.8036718322463,0.3942728826167157,252.4,1178.680165860993,24.181618,70.52776,78.82583075,11.227670625,252.4,nan
129,132,2540, 15:41:10,76.653588,         nan,        nan,    nan,3.1,         nan,        nan,1225.0,    nan,    nan,253.8,47.8,87429.7,33329,14.0,8.2,279,0,1,1,263.7356140208585,0.4521446658913127,253.8,1126.742955279811,24.181618,70.52776,78.8277705,11.14623375,253.8,nan
130,133,2600, 15:42:10,76.654282,         nan,        nan,    nan,1.9,         nan,        nan,1155.0,    nan,    nan,253.4,47.8,88177.4,32135,15.0,8.2,280,0,1,1,262.6797466055851,0.4331875459391856,253.4,1063.260330372891,24.181618,70.52776,78.82971024999999,11.064796874999999,253.4,nan
131,134,2660, 15:43:10,76.654977,         nan,        nan,    nan,3.1,   10.983360,  78.831650,1152.4,    nan,    nan,253.3,47.5,88206.2,31866,12.0,8.2,280,0,1,1,262.551574282568,0.4266440909366886,253.3,1060.825878288784,nan,nan,78.83165,10.98336,nan,253.3
132,135,2720, 15:44:10,76.655671,         nan,        nan,    nan,23.2,         nan,        nan,1224.5,    nan,    nan,253.3,47.5,87434.8,33354,16.0,8.2,279,66,1,1,263.2116514156951,0.4304081900339423,253.3,1126.308109291812,24.181618,70.52776,78.82474483333333,11.013345916666665,253.3,nan
133,136,2780, 15:45:10,76.656366,         nan,        nan,    nan,2.5,         nan,        nan,1313.9,    nan,    nan,254.3,46.7,86485.3,34490,15.0,8.2,280,100,1,1,265.0768611340959,0.4660552359222189,254.3,1207.706618152879,24.181618,70.52776,78.81783966666666,11.043331833333333,254.3,nan
134,137,2840, 15:46:10,76.65706,         nan,        nan,    nan,2.5,         nan,        nan,1367.4,    nan,    nan,252.2,45.5,85922.5,35126,6.0,8.2,280,83,1,1,263.3789467964036,0.3814863183789867,252.2,1256.377101920858,24.181618,70.52776,78.8109345,11.07331775,252.2,nan
135,138,2900, 15:47:10,76.657755,         nan,        nan,    nan,2.5,         nan,        nan,1401.3,    nan,    nan,251.8,46.7,85566.4,35257,16.0,8.2,280,16,1,1,263.2735828850231,0.3797254389434038,251.8,1287.337285344454,24.181618,70.52776,78.80402933333333,11.103303666666665,251.8,nan
136,139,2960, 15:48:10,76.658449,         nan,        nan,    nan,2.5,         nan,        nan,1391.3,    nan,    nan,251.9,48.2,85671.5,34412,13.0,8.2,280,0,1,1,263.2857368260685,0.3948675475902167,251.9,1278.18625871566,24.181618,70.52776,78.79712416666666,11.133289583333333,251.9,nan
137,140,3020, 15:49:10,76.659144,         nan,        nan,    nan,4.4,         nan,        nan,1355.4,    nan,    nan,252.9,48.6,86047.9,33215,16.0,8.2,280,0,1,1,263.9998927856399,0.432312021758244,252.9,1245.505066622328,24.181618,70.52776,78.79021900000001,11.1632755,252.9,nan
138,141,3080, 15:50:10,76.659838,         nan,        nan,    nan,23.2,         nan,        nan,1328.7,    nan,    nan,252.1,48.6,86329.4,32381,16.0,8.2,280,0,1,1,262.9191953753716,0.4020476412441747,252.1,1221.156934315194,24.181618,70.52776,78.78331383333334,11.193261416666665,252.1,nan
139,142,3140, 15:51:10,76.660532,         nan,        nan,    nan,3.7,         nan,        nan,1327.9,    nan,    nan,251.9,49.0,86337.8,31941,17.0,8.2,280,0,1,1,262.7033054534242,0.3983234520774871,251.9,1220.431603077313,24.181618,70.52776,78.77640866666667,11.223247333333333,251.9,nan
140,143,3200, 15:52:10,76.661227,         nan,        nan,    nan,6.0,         nan,        nan,1329.2,    nan,    nan,251.9,50.2,86324.3,31462,12.0,8.2,280,0,1,1,262.7150487539254,0.4081421302793802,251.9,1221.597348428931,24.181618,70.52776,78.7695035,11.25323325,251.9,nan
141,144,3260, 15:53:10,76.661921,         nan,        nan,    nan,23.3,         nan,        nan,1322.0,    nan,    nan,252.4,51.0,86400.6,30829,9.0,8.2,280,0,1,1,263.170043649947,0.4326799118667102,252.4,1215.011123506058,24.181618,70.52776,78.76259833333333,11.283219166666665,252.4,nan
142,145,3320, 15:54:10,76.662616,         nan,        nan,    nan,5.8,         nan,        nan,1335.5,    nan,    nan,252.4,50.2,86258.2,30739,10.0,8.2,280,0,1,2,263.2941626862213,0.4265958642954799,252.4,1227.307815961159,24.181618,70.52776,78.75569316666667,11.313205083333333,252.4,nan
143,146,3380, 15:55:10,76.66331,   11.343191,  78.748788, 1276.6,3.8,         nan,        nan,1362.0,    8.2,  220.2,252.2,49.8,85978.4,30763,15.0,8.2,280,0,1,2,263.3299855416766,0.4172674030951962,252.2,1251.528677674242,nan,nan,78.748788,11.343191,nan,252.2
144,147,3440, 15:56:10,76.664005,   11.333159,  78.746014, 1328.0,1.7,         nan,        nan,1439.1,    6.3,  215.2,251.9,49.4,85171.4,32093,19.0,8.2,280,50,1,2,263.7267282362301,0.4070745374559521,251.9,1321.830615954284,nan,nan,78.746014,11.333159,nan,251.9
145,148,3500, 15:57:10,76.664699,   11.325667,  78.744006, 1429.5,1.4,         nan,        nan,1535.4,    4.6,  216.1,251.2,49.4,84171.0,33234,16.0,8.2,280,100,1,2,263.8836181634053,0.3874722211152335,251.2,1409.91115554997,nan,nan,78.744006,11.325667,nan,251.2
146,149,3560, 15:58:10,76.665394,   11.319377,  78.741901, 1516.6,1.7,         nan,        nan,1604.5,    4.5,  210.3,251.2,49.4,83459.0,34061,15.0,8.2,280,100,1,2,264.5251953068324,0.3907777989610505,251.2,1473.239451490403,nan,nan,78.741901,11.319377,nan,251.2
147,150,3620, 15:59:10,76.666088,   11.314552,  78.739480, 1564.5,1.5,         nan,        nan,1632.7,    4.8,  201.3,251.0,49.8,83170.7,33746,14.0,8.2,280,16,1,2,264.5761674305853,0.3884314014605592,251.0,1499.035881340751,nan,nan,78.73948,11.314552,nan,251.0
148,151,3680, 16:00:10,76.666782,   11.310307,  78.736836, 1555.4,1.2,         nan,        nan,1623.2,    5.1,  197.4,251.7,49.8,83267.4,32868,12.0,8.2,280,0,1,2,265.2259162411649,0.4124984300812851,251.7,1490.373431851133,nan,nan,78.736836,11.310307,nan,251.7
149,152,3740, 16:01:10,76.667477,   11.304805,  78.734388, 1544.1,1.7,         nan,        nan,1619.6,    5.0,  203.7,251.1,49.4,83304.7,32121,19.0,8.2,280,0,1,2,264.5598016394835,0.3880832448032295,251.1,1487.034761658586,nan,nan,78.734388,11.304805,nan,251.1
150,153,3800, 16:02:10,76.668171,   11.298142,  78.732062, 1539.4,1.9,         nan,        nan,1630.0,    4.9,  209.2,250.6,49.4,83197.9,31854,12.0,8.2,280,0,1,2,264.129842535777,0.3718664622607795,250.6,1496.598269854789,nan,nan,78.732062,11.298142,nan,250.6
151,154,3860, 16:03:10,76.668866,   11.291301,  78.729779, 1551.0,1.9,   11.129190,  78.790390,1639.9,    4.9,  210.4,250.5,50.2,83096.1,31772,13.0,8.2,280,0,1,2,264.1168643233266,0.3750300984766586,250.5,1505.725483031561,nan,nan,78.729779,11.291301,nan,250.5
152,155,3920, 16:04:10,76.66956,   11.283903,  78.727251, 1580.0,2.0,         nan,        nan,1660.5,    5.4,  209.8,250.6,51.0,82885.9,31887,15.0,8.2,280,0,1,2,264.4136715062729,0.3853558410270264,250.6,1524.607087346465,nan,nan,78.727251,11.283903,nan,250.6
153,156,3980, 16:05:10,76.670255,   11.279654,  78.724193, 1593.7,1.4,         nan,        nan,1686.0,    5.9,  195.2,250.4,51.4,82626.5,32074,16.0,8.2,280,0,1,2,264.4394841188144,0.3827841629692788,250.4,1547.974290422428,nan,nan,78.724193,11.279654,nan,250.4
154,157,4040, 16:06:10,76.670949,   11.274802,  78.721108, 1619.9,2.0,         nan,        nan,1729.0,    6.0,  197.1,250.2,51.4,82189.1,32393,16.0,8.2,280,0,1,2,264.6294774296048,0.3780793590822901,250.2,1587.542684485515,nan,nan,78.721108,11.274802,nan,250.2
155,158,4100, 16:07:10,76.671644,   11.271207,  78.717739, 1643.1,1.8,         nan,        nan,1768.2,    6.4,  191.8,250.1,51.4,81792.3,32668,15.0,8.2,280,16,1,2,264.8899126203604,0.376566330662796,250.1,1623.620884584835,nan,nan,78.717739,11.271207,nan,250.1
156,159,4160, 16:08:10,76.672338,         nan,        nan,    nan,5.1,         nan,        nan,1803.2,    nan,    nan,250.0,51.8,81439.7,32902,16.0,8.2,280,0,1,2,265.1112009048671,0.3777788227017229,250.0,1655.827465590117,24.181618,70.52776,78.713926,11.269956,250.0,nan
157,160,4220, 16:09:10,76.673032,   11.268705,  78.710113, 1710.9,2.3,         nan,        nan,1805.4,    7.1,  183.7,250.2,51.8,81417.6,32249,11.0,8.2,280,0,1,2,265.3438750824326,0.3846321100197647,250.2,1657.850726950988,nan,nan,78.710113,11.268705,nan,250.2
158,161,4280, 16:10:10,76.673727,   11.267579,  78.706263, 1714.6,1.8,         nan,        nan,1810.8,    7.2,  183.3,250.2,52.2,81363.4,31590,11.0,8.2,280,0,1,2,265.3943905263671,0.3878604422865827,250.2,1662.815078543892,nan,nan,78.706263,11.267579,nan,250.2
159,162,4340, 16:11:10,76.674421,   11.265368,  78.702512, 1725.8,1.6,         nan,        nan,1833.4,    7.0,  186.6,250.0,52.2,81136.2,31863,16.0,8.2,280,0,1,2,265.3943016866363,0.3821200743284418,250.0,1683.661103601582,nan,nan,78.702512,11.265368,nan,250.0
160,163,4400, 16:12:10,76.675116,   11.261652,  78.698759, 1752.2,1.9,         nan,        nan,1861.5,    7.1,  191.0,250.0,52.5,80854.7,32080,12.0,8.2,280,0,1,2,265.6581010507715,0.3856541841771309,250.0,1709.570372584738,nan,nan,78.698759,11.261652,nan,250.0
161,164,4460, 16:13:10,76.67581,   11.256781,  78.694830, 1779.8,1.6,   11.058480,  78.721410,1888.0,    7.5,  193.7,249.9,52.5,80590.3,32180,14.0,8.2,280,0,1,2,265.8005906583615,0.3835043356614791,249.9,1733.988040416713,nan,nan,78.69483,11.256781,nan,249.9
162,165,4520, 16:14:10,76.676505,   11.252387,  78.690521, 1795.6,2.3,         nan,        nan,1902.9,    8.2,  191.3,250.9,52.5,80441.1,32245,9.0,8.2,280,0,1,2,267.0056160385355,0.4196827311332876,250.9,1747.802227091399,nan,nan,78.690521,11.252387,nan,250.9
163,166,4580, 16:15:10,76.677199,   11.249278,  78.685979, 1793.9,3.9,         nan,        nan,1901.8,    8.5,  187.6,250.6,51.4,80452.9,31551,11.0,8.2,280,0,1,2,266.6751768178551,0.4001233012681455,250.6,1746.708751480344,nan,nan,78.685979,11.249278,nan,250.6
