, Msg, Time[s], UTC[hms], Julian Day,      Lon[d],     Lat[d], Alt[m], HDoP,   LonMsg[d],  LatMsg[d],  Zp[m], S[m/s], D[deg],  T[K], RH[%],    P[Pa], DP[Pa], Pv[mA], Vb[V], Tb[K], PP[%], M, C,potential_temperature,specific_humidity,temperature,altitude
575,576,29800,  7:06:40,88.296296,    6.824336,  77.720204, 1559.7,  0.5,         nan,        nan,1503.5,    6.2,  210.2,262.4,38.8,84501.7,23830,20.0,7.6,291,100,2,12,275.3403268931733,0.0007717960180205184,262.4,1531.415905762984
576,577,29860,  7:07:40,88.296991,    6.817060,  77.717398, 1561.6,  0.5,         nan,        nan,1504.3,    5.9,  208.9,260.0,38.0,84493.2,24586,19.0,7.6,291,100,2,12,272.8298155363951,0.0006235202384421073,260.0,1532.186464459308
577,578,29920,  7:08:40,88.297685,    6.810839,  77.714582, 1562.7,  0.5,         nan,        nan,1504.8,    5.8,  205.2,261.6,38.8,84488.1,25271,12.0,7.6,291,100,2,12,274.513504879739,0.0007242395843272243,261.6,1532.648836886643
578,579,29980,  7:09:40,88.29838,    6.805178,  77.711661, 1565.9,  0.5,         nan,        nan,1509.2,    5.9,  202.4,260.4,38.0,84442.3,25972,20.0,7.6,291,100,2,12,273.2966267188295,0.0006444279222873876,260.4,1536.802373822069
579,580,30040,  7:10:40,88.299074,    6.801609,  77.708725, 1555.9,  0.5,         nan,        nan,1499.1,    5.6,  194.5,260.0,38.4,84547.4,26378,21.0,7.6,291,100,2,12,272.7798076522027,0.0006296796876483636,260.0,1527.274347777649
580,581,30100,  7:11:40,88.299769,    6.799299,  77.705725, 1532.9,  0.5,         nan,        nan,1474.2,    5.6,  189.3,260.9,39.6,84805.1,26762,17.0,7.6,291,16,2,12,273.4860189129197,0.0006961987277340923,260.9,1503.962132756681
581,582,30160,  7:12:40,88.300463,    6.797327,  77.702684, 1500.6,  0.5,         nan,        nan,1437.6,    5.7,  187.9,261.0,40.0,85186.6,26071,11.0,7.6,292,0,2,12,273.2400356203714,0.0007057347056880602,261.0,1469.580384753574
582,583,30220,  7:13:40,88.301157,    6.796142,  77.699591, 1467.9,  0.5,         nan,        nan,1404.1,    5.8,  184.7,260.7,40.0,85537.6,25369,17.0,7.6,292,0,1,13,272.6053541026184,0.0006860698797122438,260.7,1438.083105521408
583,584,30280,  7:14:40,88.301852,         nan,        nan,    nan,  0.6,         nan,        nan,1374.8,    nan,    nan,261.0,40.0,85844.5,25097,22.0,7.6,292,0,1,13,272.6397858683827,0.0007003260555954839,261.0,1410.648906106793
584,585,30340,  7:15:40,88.302546,         nan,        nan,    nan,  0.6,         nan,        nan,1347.9,    nan,    nan,261.7,40.0,86127.6,24943,16.0,7.6,292,0,1,13,273.1138406507658,0.0007383043639966652,261.7,1385.429046441447
585,586,30400,  7:16:40,88.303241,         nan,        nan,    nan, 23.2,         nan,        nan,1325.3,    nan,    nan,262.1,39.2,86365.0,24771,16.0,7.6,292,0,1,13,273.3161445078543,0.0007449430326814745,262.1,1364.34417686475
586,587,30460,  7:17:40,88.303935,         nan,        nan,    nan,  0.5,         nan,        nan,1309.0,    nan,    nan,263.1,38.4,86537.9,24655,17.0,7.6,292,0,1,13,274.2021306809203,0.000788377738809702,263.1,1349.024371098682
587,588,30520,  7:18:40,88.30463,         nan,        nan,    nan,  0.6,         nan,        nan,1294.2,    nan,    nan,264.9,36.9,86693.9,24369,19.0,7.6,292,0,1,13,275.9359855256206,0.0008707471260218024,264.9,1335.228234166357
588,589,30580,  7:19:40,88.305324,         nan,        nan,    nan, 23.2,         nan,        nan,1272.1,    nan,    nan,262.9,36.5,86927.9,23578,21.0,7.6,291,0,1,13,273.641732968764,0.0007343106653841906,262.9,1314.580506448482
589,590,30640,  7:20:40,88.306019,         nan,        nan,    nan,  0.7,         nan,        nan,1256.0,    nan,    nan,262.3,36.9,87099.1,22728,16.0,7.6,291,0,1,13,272.863708963467,0.0007064771095351055,262.3,1299.509312268148
590,591,30700,  7:21:40,88.306713,         nan,        nan,    nan, 23.2,         nan,        nan,1268.6,    nan,    nan,262.1,36.1,86965.2,22538,16.0,7.6,291,0,1,13,272.7755929336703,0.000681296997198197,262.1,1311.294360202491
591,592,30760,  7:22:40,88.307407,         nan,        nan,    nan, 23.2,         nan,        nan,1302.4,    nan,    nan,262.2,35.3,86607.4,23445,20.0,7.6,291,16,1,13,273.2014504989156,0.0006742970734098293,262.2,1342.87494595482
592,593,30820,  7:23:40,88.308102,         nan,        nan,    nan, 23.2,         nan,        nan,1349.2,    nan,    nan,263.4,35.3,86114.0,24411,17.0,7.6,291,100,1,13,274.9003940433134,0.0007457330359847219,263.4,1386.638700694454
593,594,30880,  7:24:40,88.308796,         nan,        nan,    nan, 23.2,         nan,        nan,1376.2,    nan,    nan,264.2,33.7,85829.2,24643,16.0,7.6,291,50,1,13,275.9965582542877,0.0007605773004081095,264.2,1412.014268897461
594,595,30940,  7:25:40,88.309491,         nan,        nan,    nan, 23.2,         nan,        nan,1378.5,    nan,    nan,263.4,32.5,85805.5,24689,19.0,7.6,291,0,1,13,275.1825614387012,0.0006890499010933008,263.4,1414.129723218535
595,596,31000,  7:26:40,88.310185,         nan,        nan,    nan,  0.6,         nan,        nan,1373.2,    nan,    nan,264.4,31.8,85861.4,24660,16.0,7.6,291,0,1,13,276.1758743106631,0.000728727504100345,264.4,1409.141043100843
596,597,31060,  7:27:40,88.31088,         nan,        nan,    nan, 23.2,         nan,        nan,1360.4,    nan,    nan,262.7,31.0,85995.4,24522,15.0,7.6,291,0,1,13,274.2778658857844,0.0006205224977576617,262.7,1397.195701768341
597,598,31120,  7:28:40,88.311574,         nan,        nan,    nan, 23.2,         nan,        nan,1346.3,    nan,    nan,262.2,31.4,86144.6,24270,22.0,7.6,291,0,1,13,273.6202104244834,0.0006030220041206693,262.2,1383.917247205794
598,599,31180,  7:29:40,88.312269,         nan,        nan,    nan, 23.2,         nan,        nan,1332.6,    nan,    nan,262.4,32.2,86288.7,24157,25.0,7.6,291,0,1,13,273.6981248204188,0.0006272464322107591,262.4,1371.114494975801
599,600,31240,  7:30:40,88.312963,         nan,        nan,    nan, 23.2,         nan,        nan,1328.7,    nan,    nan,263.9,32.2,86329.4,24124,16.0,7.6,291,0,1,13,275.2256075349487,0.0007057367218161877,263.9,1367.502322460595
600,601,31300,  7:31:40,88.313657,         nan,        nan,    nan, 23.2,         nan,        nan,1344.3,    nan,    nan,264.0,32.2,86164.9,24112,20.0,7.6,291,0,1,13,275.4800546613357,0.0007126477824092852,264.0,1382.112371844862
601,602,31360,  7:32:40,88.314352,         nan,        nan,    nan, 23.2,         nan,        nan,1362.7,    nan,    nan,262.9,31.4,85971.6,24352,19.0,7.6,291,0,1,13,274.5083998339949,0.0006387351236820486,262.9,1399.315977016166
602,603,31420,  7:33:40,88.315046,         nan,        nan,    nan, 23.2,         nan,        nan,1364.5,    nan,    nan,261.5,31.4,85953.0,24187,16.0,7.6,291,0,1,13,273.0634715404276,0.0005715312433836042,261.5,1400.973407498676
603,604,31480,  7:34:40,88.315741,         nan,        nan,    nan, 23.2,         nan,        nan,1347.4,    nan,    nan,263.5,32.5,86132.7,24122,24.0,7.6,291,0,1,13,274.9876916662022,0.000691856781834463,263.5,1384.975475340884
604,605,31540,  7:35:40,88.316435,         nan,        nan,    nan, 23.2,         nan,        nan,1321.7,    nan,    nan,265.2,31.8,86404.0,23793,15.0,7.6,291,0,1,13,276.5131161024449,0.0007706620093460703,265.2,1360.8859045063
605,606,31600,  7:36:40,88.31713,         nan,        nan,    nan, 23.2,         nan,        nan,1300.3,    nan,    nan,266.0,30.6,86629.5,23442,24.0,7.6,291,0,1,13,277.1406780942547,0.0007868246457211441,266.0,1340.920551278467
606,607,31660,  7:37:40,88.317824,         nan,        nan,    nan,  0.6,         nan,        nan,1296.6,    nan,    nan,264.1,30.2,86668.4,23479,16.0,7.6,291,0,1,13,275.1257921519355,0.000669725141885812,264.1,1337.481673766411
607,608,31720,  7:38:40,88.318519,         nan,        nan,    nan,  0.6,         nan,        nan,1315.4,    nan,    nan,267.2,30.6,86470.1,23548,25.0,7.6,291,0,1,13,278.5375388187795,0.0008642038170028558,267.2,1355.028139475911
608,609,31780,  7:39:40,88.319213,         nan,        nan,    nan,  0.6,         nan,        nan,1348.2,    nan,    nan,264.7,30.2,86124.2,23978,16.0,7.6,291,33,1,13,276.2478006821996,0.0007062806638465294,264.7,1385.731442096499
609,610,31840,  7:40:40,88.319907,         nan,        nan,    nan,  0.5,         nan,        nan,1370.1,    nan,    nan,262.1,30.2,85893.6,23934,13.0,7.6,290,0,1,13,273.7440944729296,0.0005770599190807037,262.1,1406.268894628001
610,611,31900,  7:41:40,88.320602,    6.675242,  77.596469, 1444.6,  0.6,         nan,        nan,1363.7,    7.0,  194.1,261.6,31.0,85961.4,23862,23.0,7.6,290,0,1,13,273.1602627404419,0.0005687275806417771,261.6,1400.224846097999
611,612,31960,  7:42:40,88.321296,         nan,        nan,    nan,  0.6,         nan,        nan,1319.7,    nan,    nan,263.3,32.2,86424.3,23029,20.0,7.6,290,0,1,13,274.5136295900654,0.0006724826010034673,263.3,1359.086447062143
612,613,32020,  7:43:40,88.321991,         nan,        nan,    nan, 23.2,         nan,        nan,1257.1,    nan,    nan,262.7,32.5,87087.2,21664,18.0,7.6,290,0,1,13,273.2904923173579,0.0006423919537226351,262.7,1300.555942720091
613,614,32080,  7:44:40,88.322685,         nan,        nan,    nan, 23.2,         nan,        nan,1208.1,    nan,    nan,262.1,32.9,87609.4,20883,25.0,7.6,290,0,1,13,272.200726051128,0.0006163394477207456,262.1,1254.761359918673
614,615,32140,  7:45:40,88.32338,         nan,        nan,    nan, 23.2,         nan,        nan,1200.3,    nan,    nan,263.6,33.3,87692.5,20460,22.0,7.6,290,0,1,13,273.6843500781572,0.0007017755366406916,263.6,1247.499049110347
615,616,32200,  7:46:40,88.324074,         nan,        nan,    nan,  0.6,         nan,        nan,1244.2,    nan,    nan,262.7,33.7,87224.6,21699,22.0,7.6,290,50,1,13,273.1673620324959,0.0006650617540359665,262.7,1288.480016981654
616,617,32260,  7:47:40,88.324769,         nan,        nan,    nan, 23.2,         nan,        nan,1326.0,    nan,    nan,262.9,33.7,86358.2,23057,18.0,7.6,289,100,1,13,274.1565498498888,0.0006824525785494581,262.9,1364.947317565186
617,618,32320,  7:48:40,88.325463,         nan,        nan,    nan,  0.6,         nan,        nan,1411.2,    nan,    nan,262.6,33.3,85463.0,24196,16.0,7.6,289,100,1,13,274.6606165993281,0.0006654189757566043,262.6,1444.76656961752
618,619,32380,  7:49:40,88.326157,         nan,        nan,    nan, 23.2,         nan,        nan,1469.7,    nan,    nan,263.5,32.5,84852.6,25078,22.0,7.5,289,100,1,13,276.1672365003602,0.0007022942447575352,263.5,1499.672891798667
619,620,32430,  7:50:30,88.326736,         nan,        nan,    nan, 23.2,         nan,        nan,1472.6,    nan,    nan,262.6,32.2,84822.1,24849,21.0,7.6,289,16,1,13,275.2522566646671,0.0006482998677921153,262.6,1502.426760008023
620,621,32500,  7:51:40,88.327546,         nan,        nan,    nan, 23.2,         nan,        nan,1451.0,    nan,    nan,260.6,32.5,85047.6,24692,21.0,7.6,289,0,1,13,272.9486641684331,0.0005561409625638228,260.6,1482.089554365823
621,622,32550,  7:52:30,88.328125,         nan,        nan,    nan, 23.2,         nan,        nan,1430.3,    nan,    nan,260.2,34.1,85262.9,24484,21.0,7.6,289,0,1,13,272.3328134896831,0.0005635340211396138,260.2,1462.722514979651
622,623,32740,  7:55:40,88.330324,         nan,        nan,    nan, 23.2,         nan,        nan,1449.7,    nan,    nan,260.2,36.1,85061.2,24511,25.0,7.6,289,0,1,14,272.5172535155339,0.0005980005145186252,260.2,1480.864733639351
623,624,32920,  7:58:40,88.332407,         nan,        nan,    nan, 23.2,         nan,        nan,1458.1,    nan,    nan,262.5,34.9,84973.0,24629,22.0,7.6,289,0,1,14,275.0076738824978,0.0006958708167452952,262.5,1488.811542003508
624,625,33090,  8:01:30,88.334375,         nan,        nan,    nan, 23.2,         nan,        nan,1371.4,    nan,    nan,267.0,32.2,85880.1,23474,22.0,7.6,289,0,1,14,278.874312703867,0.0009017698135130696,267.0,1407.472925153136
625,626,33280,  8:04:40,88.336574,         nan,        nan,    nan, 23.2,         nan,        nan,1366.2,    nan,    nan,266.2,28.6,85934.3,23386,23.0,7.6,289,0,1,14,277.9885942698087,0.0007528463715353668,266.2,1402.640110498334
626,627,33450,  8:07:30,88.338542,         nan,        nan,    nan, 23.2,         nan,        nan,1343.5,    nan,    nan,267.6,27.1,86173.4,23192,22.0,7.6,289,0,1,14,279.2287271130879,0.0007917353819403113,267.6,1381.356762152614
627,628,33640,  8:10:40,88.340741,         nan,        nan,    nan, 23.2,         nan,        nan,1373.8,    nan,    nan,263.8,26.3,85854.6,23423,25.0,7.6,289,0,1,14,275.5553899512087,0.0005750835572429966,263.8,1409.747721522361
628,629,33810,  8:13:30,88.342708,         nan,        nan,    nan, 23.2,         nan,        nan,1454.9,    nan,    nan,261.6,27.8,85006.9,25053,23.0,7.6,289,38,1,14,274.0335433951939,0.0005157469796308093,261.6,1485.756180987277
629,630,33990,  8:16:30,88.344792,         nan,        nan,    nan, 23.2,         nan,        nan,1369.3,    nan,    nan,264.7,27.5,85902.1,23349,22.0,7.6,289,0,1,14,276.4517824036409,0.000644799196061721,264.7,1405.510898416068
630,631,34170,  8:19:30,88.346875,         nan,        nan,    nan, 23.2,         nan,        nan,1416.4,    nan,    nan,263.2,27.5,85408.7,24899,19.0,7.5,289,27,1,14,275.3381922119214,0.0005765902774673314,263.2,1449.635012761976
631,632,34360,  8:22:40,88.349074,         nan,        nan,    nan, 23.2,         nan,        nan,1494.5,    nan,    nan,261.4,29.0,84594.9,27147,25.0,7.5,289,94,1,14,274.2045939806407,0.0005320439112320236,261.4,1522.972036908051
632,633,34530,  8:25:30,88.351042,         nan,        nan,    nan, 23.2,         nan,        nan,1396.8,    nan,    nan,262.9,31.8,85613.9,24988,25.0,7.6,290,5,1,14,274.835764372092,0.0006495745462803954,262.9,1431.253364190532
633,634,34720,  8:28:40,88.353241,         nan,        nan,    nan, 23.2,         nan,        nan,1372.5,    nan,    nan,265.0,30.2,85868.2,24688,24.0,7.6,290,0,1,14,276.7963309299558,0.0007251098840103587,265.0,1408.534412724771
634,635,34890,  8:31:30,88.355208,         nan,        nan,    nan, 23.2,         nan,        nan,1324.7,    nan,    nan,262.0,29.8,86371.7,24001,27.0,7.6,290,0,1,14,273.2058066980057,0.0005617716213700388,262.0,1363.749952324939
635,636,35070,  8:34:30,88.357292,         nan,        nan,    nan, 23.2,         nan,        nan,1311.2,    nan,    nan,262.7,30.6,86514.2,23988,25.0,7.6,290,0,1,14,273.8066893557351,0.0006088426805162465,262.7,1351.122498585856
636,637,35250,  8:37:30,88.359375,         nan,        nan,    nan, 23.2,         nan,        nan,1296.3,    nan,    nan,263.0,31.4,86671.8,22812,25.0,7.6,290,0,1,14,273.9767963729538,0.0006386032473960677,263.0,1337.18117684824
637,638,35430,  8:40:30,88.361458,         nan,        nan,    nan, 23.2,         nan,        nan,1384.5,    nan,    nan,262.7,30.2,85742.7,23940,24.0,7.6,290,16,1,14,274.5086949693215,0.0006062906166678688,262.7,1419.738057559211
638,639,35610,  8:43:30,88.363542,         nan,        nan,    nan, 23.2,         nan,        nan,1458.1,    nan,    nan,264.8,29.0,84973.0,24438,24.0,7.6,290,0,1,14,277.4172649298492,0.0006927768755553077,264.8,1488.811542003507
639,640,35790,  8:46:30,88.365625,         nan,        nan,    nan, 23.2,         nan,        nan,1379.6,    nan,    nan,266.2,29.4,85793.6,22840,26.0,7.6,290,0,1,14,278.1188390153649,0.0007751742019502241,266.2,1415.192133720099
640,641,35970,  8:49:30,88.367708,         nan,        nan,    nan, 23.2,         nan,        nan,1447.1,    nan,    nan,265.9,27.8,85088.3,24651,24.0,7.5,290,33,1,14,278.4617208091576,0.0007221888402089034,265.9,1478.424682009153
641,642,36150,  8:52:30,88.369792,         nan,        nan,    nan, 23.2,         nan,        nan,1479.1,    nan,    nan,260.7,28.2,84754.3,24585,32.0,7.6,290,5,1,14,273.3231829851786,0.0004881494332998584,260.7,1508.552022494909
642,643,36330,  8:55:30,88.371875,         nan,        nan,    nan, 23.2,         nan,        nan,1438.8,    nan,    nan,260.7,32.2,85174.8,24084,28.0,7.6,290,0,1,14,272.9367745419214,0.0005546387031024857,260.7,1470.641521138547
643,644,36510,  8:58:30,88.373958,         nan,        nan,    nan, 23.2,         nan,        nan,1424.3,    nan,    nan,262.2,31.4,85325.7,23891,24.0,7.6,290,0,1,14,274.3683190244222,0.0006088094130628102,262.2,1457.082632469174
644,645,36690,  9:01:30,88.376042,         nan,        nan,    nan, 23.2,         nan,        nan,1337.7,    nan,    nan,262.8,31.4,86234.4,22311,28.0,7.6,290,0,1,14,274.1646766722219,0.0006317702713908955,262.8,1375.936337128606
645,646,36870,  9:04:30,88.378125,         nan,        nan,    nan, 23.2,         nan,        nan,1325.8,    nan,    nan,264.8,27.5,86359.9,22796,28.0,7.5,290,16,1,14,276.1363479970484,0.0006463933790872337,264.8,1364.796527937782
646,647,37050,  9:07:30,88.380208,         nan,        nan,    nan, 23.2,         nan,        nan,1398.5,    nan,    nan,262.8,26.3,85595.2,24049,30.0,7.6,289,44,1,14,274.748380272633,0.0005331094994207725,262.8,1432.926669397571
647,648,37230,  9:10:30,88.382292,         nan,        nan,    nan, 23.2,         nan,        nan,1426.7,    nan,    nan,262.8,29.8,85300.2,24081,27.0,7.6,290,0,1,14,275.0196614824624,0.0006061446808529243,262.8,1459.372211437357
648,649,37410,  9:13:30,88.384375,         nan,        nan,    nan, 23.2,         nan,        nan,1380.9,    nan,    nan,263.5,26.7,85780.0,23292,23.0,7.6,290,0,1,14,275.3104253302658,0.0005707239820268105,263.5,1416.406497608179
649,650,37590,  9:16:30,88.386458,         nan,        nan,    nan, 23.2,         nan,        nan,1491.0,    nan,    nan,263.5,26.7,84630.5,26055,27.0,7.5,290,88,1,14,276.3742198637523,0.0005784758825513239,263.5,1519.749151578148
650,651,37770,  9:19:30,88.388542,         nan,        nan,    nan, 23.2,         nan,        nan,1451.0,    nan,    nan,262.0,28.6,85047.6,25791,29.0,7.6,290,11,1,14,274.415003883843,0.0005475439322693529,262.0,1482.089554365821
651,652,37950,  9:22:30,88.390625,         nan,        nan,    nan, 23.2,         nan,        nan,1504.9,    nan,    nan,261.6,28.6,84486.4,27244,31.0,7.5,290,38,1,14,274.5150838388903,0.0005338574457513718,261.6,1532.802967231425
652,653,38130,  9:25:30,88.392708,         nan,        nan,    nan, 23.2,         nan,        nan,1384.6,    nan,    nan,265.9,30.6,85741.0,24510,31.0,7.5,291,22,1,14,277.8541137686169,0.0007888759317674994,265.9,1419.889932623398
653,654,38310,  9:28:30,88.394792,         nan,        nan,    nan, 23.2,         nan,        nan,1295.5,    nan,    nan,266.9,25.1,86680.3,22739,29.0,7.5,291,0,1,14,278.0317760137781,0.0006911420426285202,266.9,1336.429986122404
654,655,38490,  9:31:30,88.396875,         nan,        nan,    nan, 23.2,         nan,        nan,1337.9,    nan,    nan,266.2,22.7,86232.7,23152,31.0,7.5,291,0,1,14,277.7132732646727,0.0005954711771319835,266.2,1376.087346207698
655,656,38670,  9:34:30,88.398958,         nan,        nan,    nan, 23.2,         nan,        nan,1378.7,    nan,    nan,265.0,23.5,85803.8,23634,28.0,7.5,291,0,1,14,276.855701538686,0.000564664625815747,265.0,1414.281487126108
656,657,38850,  9:37:30,88.401042,         nan,        nan,    nan, 23.2,         nan,        nan,1488.1,    nan,    nan,264.2,23.5,84661.0,25952,29.0,7.5,291,55,1,14,277.0798797588477,0.00053769127785723,264.2,1516.98904984661
657,658,39030,  9:40:30,88.403125,         nan,        nan,    nan, 23.2,         nan,        nan,1498.9,    nan,    nan,261.2,25.9,84549.1,27960,33.0,7.5,291,100,1,14,274.0372162974317,0.0004678644104830615,261.2,1527.120328635055
658,659,39210,  9:43:30,88.405208,         nan,        nan,    nan, 23.2,         nan,        nan,1415.2,    nan,    nan,261.6,29.4,85420.6,26932,31.0,7.5,291,5,1,14,273.653505165995,0.000542788688989297,261.6,1448.567814770163
659,660,39390,  9:46:30,88.407292,         nan,        nan,    nan, 23.2,         nan,        nan,1321.3,    nan,    nan,267.0,30.6,86407.4,26102,25.0,7.5,291,0,1,14,278.3867705785585,0.0008517317802697264,267.0,1360.584488072573
660,661,39570,  9:49:30,88.409375,         nan,        nan,    nan, 23.2,         nan,        nan,1298.6,    nan,    nan,268.0,27.5,86648.1,24911,26.0,7.5,291,0,1,14,279.2073074057955,0.000823638302100845,268.0,1339.276062477162
661,662,39750,  9:52:30,88.411458,         nan,        nan,    nan, 23.2,         nan,        nan,1343.2,    nan,    nan,265.5,26.3,86176.8,25264,25.0,7.5,291,0,1,14,277.0343457799254,0.0006540738440281288,265.5,1381.054539144488
662,663,39930,  9:55:30,88.413542,         nan,        nan,    nan, 23.2,         nan,        nan,1327.0,    nan,    nan,266.3,23.5,86348.0,25120,28.0,7.5,291,0,1,14,277.7115039895406,0.0006203838484592531,266.3,1365.8521176699
